data_celltemp,data_cellpres,data_co2,data_co2abs,data_h2o,data_h2oabs,data_h2odewpoint,data_ivolt,data_raw_co2_co2ref,data_raw_co2_h2o_h2oref,data_raw_co2_h2o,data_datetimer,data
"5.14112e1","1.00333e2","4.62705e2","9.4613790e-2","1.65157e1","1.0127842e-1","1.45000e1","1.3454589e1","3801197","1918097","","2016-10-10T15:34:59.028415",""
"5.14112e1","1.00310e2","4.62834e2","9.4611883e-2","1.65207e1","1.0127890e-1","1.45012e1","1.3447875e1","3800509","1917994","","2016-10-10T15:35:02.013376",""
"5.14112e1","1.00333e2","4.62674e2","9.4609260e-2","1.65165e1","1.0128164e-1","1.45007e1","1.3461303e1","3800308","1918105","","2016-10-10T15:35:05.006973",""
"5.14112e1","1.00355e2","4.62554e2","9.4612474e-2","1.65118e1","1.0128223e-1","1.44997e1","1.3468017e1","3800974","1918115","","2016-10-10T15:35:07.991898",""
"5.14112e1","1.00355e2","4.62549e2","9.4611759e-2","1.65116e1","1.0128164e-1","1.44996e1","1.3474731e1","3800780","1918164","","2016-10-10T15:35:10.980940",""
"5.14112e1","1.00333e2","4.62672e2","9.4609022e-2","1.65168e1","1.0128295e-1","1.45010e1","1.3481445e1","3800401","1918109","","2016-10-10T15:35:13.979176",""
"5.14112e1","1.00333e2","4.62695e2","9.4612360e-2","1.65166e1","1.0128223e-1","1.45009e1","1.3474731e1","3801016","1918088","","2016-10-10T15:35:16.987887",""
"5.14112e1","1.00297e2","4.62577e2","9.4561929e-2","1.65182e1","1.0125589e-1","1.44968e1","1.3434448e1","3800978","1918126","","2016-10-10T15:35:25.971929",""
"5.14112e1","1.00275e2","4.62736e2","9.4564313e-2","1.65231e1","1.0125589e-1","1.44980e1","1.3441162e1","3800877","1918128","","2016-10-10T15:35:28.962597",""
"5.14112e1","1.00319e2","4.62445e2","9.4563360e-2","1.65135e1","1.0125648e-1","1.44959e1","1.3454589e1","3800932","1918097","","2016-10-10T15:35:31.950320",""
"5.14112e1","1.00297e2","4.62571e2","9.4560976e-2","1.65178e1","1.0125410e-1","1.44965e1","1.3454589e1","3800741","1917978","","2016-10-10T15:35:34.940264",""
"5.14112e1","1.00319e2","4.62430e2","9.4561214e-2","1.65132e1","1.0125517e-1","1.44956e1","1.3454589e1","3800743","1918107","","2016-10-10T15:35:37.929090",""
"5.14112e1","1.00319e2","4.62448e2","9.4563837e-2","1.65130e1","1.0125434e-1","1.44954e1","1.3468017e1","3800932","1918052","","2016-10-10T15:35:40.930276",""
"5.14112e1","1.00341e2","4.62316e2","9.4565267e-2","1.65084e1","1.0125541e-1","1.44945e1","1.3461303e1","3801184","1918178","","2016-10-10T15:35:43.919291",""
"5.14112e1","1.00341e2","4.62290e2","9.4561452e-2","1.65085e1","1.0125565e-1","1.44945e1","1.3454589e1","3800370","1918109","","2016-10-10T15:45:47.003583",""
"5.14112e1","1.00341e2","4.62287e2","9.4561100e-2","1.65089e1","1.0125720e-1","1.44949e1","1.3474731e1","3800816","1918162","","2016-10-10T15:45:49.987791",""
"5.14112e1","1.00319e2","4.62445e2","9.4563360e-2","1.65137e1","1.0125720e-1","1.44960e1","1.3468017e1","3801302","1918125","","2016-10-10T15:45:52.973985",""
"5.14112e1","1.00297e2","4.62590e2","9.4563837e-2","1.65186e1","1.0125744e-1","1.44972e1","1.3481445e1","3800480","1918030","","2016-10-10T15:45:55.961194",""
"5.14112e1","1.00297e2","4.62614e2","9.4567298e-2","1.65189e1","1.0125851e-1","1.44974e1","1.3474731e1","3801032","1918102","","2016-10-10T15:45:58.947066",""
"5.14112e1","1.00305e2","4.62404e2","9.4544649e-2","1.65131e1","1.0124194e-1","1.44933e1","1.3454589e1","3800670","1918040","","2016-10-10T15:46:10.950688",""
"5.14112e1","1.00305e2","4.62410e2","9.4545478e-2","1.65131e1","1.0124206e-1","1.44934e1","1.3454589e1","3800305","1918037","","2016-10-10T15:46:13.941119",""
"5.14112e1","1.00283e2","4.62543e2","9.4544172e-2","1.65181e1","1.0124242e-1","1.44946e1","1.3468017e1","3800703","1918141","","2016-10-10T15:46:16.945336",""
"5.14112e1","1.00327e2","4.62267e2","9.4545364e-2","1.65085e1","1.0124289e-1","1.44924e1","1.3481445e1","3800887","1918109","","2016-10-10T15:46:19.953317",""
"5.14112e1","1.00283e2","4.62529e2","9.4542140e-2","1.65182e1","1.0124313e-1","1.44947e1","1.3481445e1","3800566","1918059","","2016-10-10T15:46:22.948359",""
"5.14112e1","1.00283e2","4.62517e2","9.4540472e-2","1.65181e1","1.0124242e-1","1.44946e1","1.3474731e1","3800754","1918051","","2016-10-10T15:46:25.952735",""
"5.14112e1","1.00305e2","4.62384e2","9.4541788e-2","1.65132e1","1.0124254e-1","1.44935e1","1.3468017e1","3801039","1918083","","2016-10-10T15:46:28.940575",""
"5.14112e1","1.00283e2","4.62529e2","9.4542264e-2","1.65180e1","1.0124206e-1","1.44945e1","1.3468017e1","3800269","1917998","","2016-10-10T15:46:31.936376",""
"5.14112e1","1.00305e2","4.62382e2","9.4541549e-2","1.65134e1","1.0124313e-1","1.44936e1","1.3481445e1","3800923","1918145","","2016-10-10T15:56:34.958901",""
"5.14112e1","1.00305e2","4.62393e2","9.4543094e-2","1.65132e1","1.0124230e-1","1.44934e1","1.3447875e1","3801000","1918047","","2016-10-10T15:56:37.954670",""
"5.14112e1","1.00283e2","4.62378e2","9.4520330e-2","1.65176e1","1.0124063e-1","1.44942e1","1.3427734e1","3800558","1918095","","2016-10-10T15:56:46.937746",""
"5.14112e1","1.00283e2","4.62375e2","9.4519968e-2","1.65176e1","1.0124051e-1","1.44941e1","1.3434448e1","3800816","1918156","","2016-10-10T15:56:49.923769",""
"5.14112e1","1.00283e2","4.62391e2","9.4522237e-2","1.65176e1","1.0124039e-1","1.44941e1","1.3447875e1","3800863","1918087","","2016-10-10T15:56:52.930455",""
"5.14112e1","1.00305e2","4.62247e2","9.4521999e-2","1.65133e1","1.0124266e-1","1.44935e1","1.3454589e1","3801027","1918164","","2016-10-10T15:56:55.917988",""
"5.14112e1","1.00305e2","4.62260e2","9.4523782e-2","1.65137e1","1.0124433e-1","1.44939e1","1.3454589e1","3800726","1918075","","2016-10-10T15:56:58.921831",""
"5.14112e1","1.00283e2","4.62408e2","9.4524736e-2","1.65178e1","1.0124146e-1","1.44944e1","1.3461303e1","3800833","1917939","","2016-10-10T15:57:01.917773",""
"5.14112e1","1.00305e2","4.62256e2","9.4523191e-2","1.65130e1","1.0124170e-1","1.44933e1","1.3447875e1","3800905","1918163","","2016-10-10T15:57:04.905766",""
"5.14112e1","1.00327e2","4.62106e2","9.4521999e-2","1.65085e1","1.0124301e-1","1.44924e1","1.3454589e1","3801024","1918211","","2016-10-10T15:57:07.896531",""
"5.14112e1","1.00305e2","4.62242e2","9.4521160e-2","1.65134e1","1.0124313e-1","1.44936e1","1.3474731e1","3800728","1918069","","2016-10-10T15:57:10.884053",""
"5.14112e1","1.00283e2","4.62389e2","9.4521875e-2","1.65184e1","1.0124385e-1","1.44949e1","1.3468017e1","3800863","1918066","","2016-10-10T15:57:13.869286",""
"5.14112e1","1.00305e2","4.62256e2","9.4523191e-2","1.65131e1","1.0124206e-1","1.44934e1","1.3474731e1","3800872","1918026","","2016-10-10T15:57:16.860640",""
"5.14112e1","1.00305e2","4.62229e2","9.4519252e-2","1.65133e1","1.0124278e-1","1.44935e1","1.3474731e1","3800581","1918104","","2016-10-10T15:57:19.845193",""
"5.14112e1","1.00278e2","4.62370e2","9.4514245e-2","1.65153e1","1.0122573e-1","1.44911e1","1.3454589e1","3800608","1918048","","2016-10-10T16:07:31.900337",""
"5.14112e1","1.00256e2","4.62510e2","9.4514007e-2","1.65202e1","1.0122621e-1","1.44924e1","1.3447875e1","3800531","1917955","","2016-10-10T16:07:34.888774",""
"5.14112e1","1.00278e2","4.62369e2","9.4514131e-2","1.65149e1","1.0122406e-1","1.44908e1","1.3454589e1","3800589","1917984","","2016-10-10T16:07:37.879537",""
"5.14112e1","1.00278e2","4.62363e2","9.4513177e-2","1.65143e1","1.0122168e-1","1.44903e1","1.3468017e1","3800567","1918014","","2016-10-10T16:07:40.872934",""
"5.14112e1","1.00278e2","4.62377e2","9.4515199e-2","1.65148e1","1.0122358e-1","1.44907e1","1.3474731e1","3801166","1918080","","2016-10-10T16:07:43.875808",""
"5.14112e1","1.00278e2","4.62349e2","9.4511270e-2","1.65149e1","1.0122406e-1","1.44908e1","1.3474731e1","3800790","1918070","","2016-10-10T16:07:46.867908",""
"5.14112e1","1.00278e2","4.62351e2","9.4511508e-2","1.65151e1","1.0122501e-1","1.44910e1","1.3481445e1","3800415","1918102","","2016-10-10T16:07:49.854605",""
"5.14112e1","1.00256e2","4.62487e2","9.4510555e-2","1.65197e1","1.0122382e-1","1.44918e1","1.3468017e1","3800687","1918038","","2016-10-10T16:07:52.840346",""
"5.14112e1","1.00278e2","4.62342e2","9.4510192e-2","1.65153e1","1.0122573e-1","1.44911e1","1.3474731e1","3800636","1918154","","2016-10-10T16:07:55.826000",""
"5.14112e1","1.00256e2","4.62480e2","9.4509601e-2","1.65199e1","1.0122489e-1","1.44921e1","1.3474731e1","3800688","1918054","","2016-10-10T16:07:58.814790",""
"5.14112e1","1.00233e2","4.62683e2","9.4518423e-2","1.65250e1","1.0122573e-1","1.44934e1","1.3447875e1","3800601","1918174","","2016-10-10T16:08:07.778130",""
"5.14112e1","1.00256e2","4.62544e2","9.4518899e-2","1.65199e1","1.0122478e-1","1.44921e1","1.3454589e1","3800632","1918077","","2016-10-10T16:18:10.856194",""
"5.14112e1","1.00256e2","4.62540e2","9.4518299e-2","1.65199e1","1.0122489e-1","1.44921e1","1.3454589e1","3801186","1918151","","2016-10-10T16:18:13.858230",""
"5.14112e1","1.00278e2","4.62401e2","9.4518775e-2","1.65153e1","1.0122585e-1","1.44912e1","1.3454589e1","3800431","1918093","","2016-10-10T16:18:16.850576",""
"5.14112e1","1.00278e2","4.62386e2","9.4516515e-2","1.65150e1","1.0122478e-1","1.44909e1","1.3454589e1","3800609","1918051","","2016-10-10T16:18:19.838693",""
"5.14112e1","1.00278e2","4.62394e2","9.4517707e-2","1.65147e1","1.0122323e-1","1.44906e1","1.3454589e1","3800765","1917990","","2016-10-10T16:18:22.826606",""
"5.14112e1","1.00278e2","4.62409e2","9.4519853e-2","1.65148e1","1.0122358e-1","1.44907e1","1.3468017e1","3800860","1918008","","2016-10-10T16:18:25.819413",""
"5.14112e1","1.00300e2","4.62262e2","9.4519138e-2","1.65098e1","1.0122323e-1","1.44895e1","1.3468017e1","3800750","1918055","","2016-10-10T16:18:28.816477",""
"5.14112e1","1.00300e2","4.62270e2","9.4520330e-2","1.65098e1","1.0122323e-1","1.44895e1","1.3474731e1","3800805","1918073","","2016-10-10T16:18:31.802518",""
"5.14112e1","1.00300e2","4.62255e2","9.4518184e-2","1.65099e1","1.0122334e-1","1.44895e1","1.3474731e1","3800808","1918178","","2016-10-10T16:18:34.790658",""
"5.14112e1","1.00278e2","4.62462e2","9.4527482e-2","1.65154e1","1.0122621e-1","1.44912e1","1.3468017e1","3801098","1918077","","2016-10-10T16:18:43.773230",""
"5.14112e1","1.00256e2","4.62594e2","9.4526052e-2","1.65203e1","1.0122656e-1","1.44925e1","1.3468017e1","3800780","1918116","","2016-10-10T16:18:46.761158",""
"5.14112e1","1.00256e2","4.62587e2","9.4524974e-2","1.65194e1","1.0122263e-1","1.44916e1","1.3468017e1","3800678","1918000","","2016-10-10T16:18:49.754962",""
"5.14112e1","1.00256e2","4.62599e2","9.4526767e-2","1.65201e1","1.0122561e-1","1.44922e1","1.3454589e1","3800772","1918047","","2016-10-10T16:18:52.771764",""
"5.14112e1","1.00256e2","4.62599e2","9.4526767e-2","1.65195e1","1.0122323e-1","1.44917e1","1.3233032e1","3800753","1918125","","2016-10-10T16:18:55.798042",""
"5.14112e1","1.00256e2","4.62603e2","9.4527359e-2","1.65199e1","1.0122466e-1","1.44920e1","1.3105468e1","3801000","1918070","","2016-10-10T16:28:58.891735",""
"5.14112e1","1.00278e2","4.62444e2","9.4524860e-2","1.65149e1","1.0122406e-1","1.44908e1","1.3434448e1","3801100","1918149","","2016-10-10T16:29:01.885443",""
"5.14112e1","1.00256e2","4.62613e2","9.4528913e-2","1.65197e1","1.0122406e-1","1.44919e1","1.3434448e1","3801114","1918080","","2016-10-10T16:29:04.882306",""
"5.14112e1","1.00256e2","4.62603e2","9.4527359e-2","1.65202e1","1.0122597e-1","1.44923e1","1.3461303e1","3800638","1918138","","2016-10-10T16:29:07.879586",""
"5.14112e1","1.00278e2","4.62471e2","9.4528789e-2","1.65151e1","1.0122513e-1","1.44910e1","1.3461303e1","3801041","1918037","","2016-10-10T16:29:10.886705",""
"5.14112e1","1.00278e2","4.62477e2","9.4529628e-2","1.65151e1","1.0122489e-1","1.44910e1","1.3468017e1","3800926","1918059","","2016-10-10T16:29:13.892313",""
"5.14112e1","1.00300e2","4.62347e2","9.4531412e-2","1.65103e1","1.0122525e-1","1.44899e1","1.3481445e1","3800698","1918057","","2016-10-10T16:29:16.878120",""
"5.14112e1","1.00256e2","4.62805e2","9.4556684e-2","1.65217e1","1.0123229e-1","1.44937e1","1.3447875e1","3800860","1918021","","2016-10-10T16:29:25.877572",""
"5.14112e1","1.00256e2","4.62814e2","9.4558000e-2","1.65218e1","1.0123264e-1","1.44938e1","1.3441162e1","3800589","1918066","","2016-10-10T16:29:28.875860",""
"5.14112e1","1.00256e2","4.62784e2","9.4553585e-2","1.65221e1","1.0123395e-1","1.44941e1","1.3454589e1","3800849","1918080","","2016-10-10T16:29:31.873019",""
"5.14112e1","1.00256e2","4.62784e2","9.4553585e-2","1.65217e1","1.0123229e-1","1.44937e1","1.3447875e1","3801072","1918046","","2016-10-10T16:29:34.869836",""
"5.14112e1","1.00256e2","4.62781e2","9.4553108e-2","1.65220e1","1.0123360e-1","1.44940e1","1.3454589e1","3800928","1918206","","2016-10-10T16:29:37.866590",""
"5.14112e1","1.00278e2","4.62648e2","9.4554538e-2","1.65176e1","1.0123562e-1","1.44933e1","1.3461303e1","3800808","1918062","","2016-10-10T16:29:40.853029",""
"5.14112e1","1.00278e2","4.62628e2","9.4551563e-2","1.65177e1","1.0123610e-1","1.44934e1","1.3447875e1","3800382","1918046","","2016-10-10T16:29:43.856495",""
"5.14112e1","1.00278e2","4.62619e2","9.4550247e-2","1.65178e1","1.0123658e-1","1.44935e1","1.3434448e1","3799898","1917882","","2016-10-10T16:39:46.957891",""
"5.14112e1","1.00300e2","4.62481e2","9.4550848e-2","1.65136e1","1.0123908e-1","1.44930e1","1.3474731e1","3800971","1918224","","2016-10-10T16:39:49.966682",""
"5.14112e1","1.00278e2","4.62597e2","9.4547147e-2","1.65180e1","1.0123741e-1","1.44937e1","1.3481445e1","3800800","1918074","","2016-10-10T16:39:52.967098",""
"5.14112e1","1.00264e2","4.62677e2","9.4545955e-2","1.65208e1","1.0123658e-1","1.44942e1","1.3468017e1","3800511","1918034","","2016-10-10T16:39:55.953735",""
"5.14112e1","1.00286e2","4.62528e2","9.4544887e-2","1.65162e1","1.0123729e-1","1.44933e1","1.3481445e1","3800888","1918068","","2016-10-10T16:39:58.939072",""
"5.14112e1","1.00220e2","4.63264e2","9.4589710e-2","1.65298e1","1.0123336e-1","1.44958e1","1.3441162e1","3800555","1918027","","2016-10-10T16:40:07.899453",""
"5.14112e1","1.00242e2","4.63122e2","9.4589824e-2","1.65251e1","1.0123431e-1","1.44949e1","1.3441162e1","3800954","1918118","","2016-10-10T16:40:10.885079",""
"5.14112e1","1.00264e2","4.62974e2","9.4588994e-2","1.65206e1","1.0123574e-1","1.44941e1","1.3454589e1","3800539","1918100","","2016-10-10T16:40:13.872043",""
"5.14112e1","1.00242e2","4.63130e2","9.4590902e-2","1.65251e1","1.0123431e-1","1.44949e1","1.3454589e1","3800853","1917985","","2016-10-10T16:40:16.857374",""
"5.14112e1","1.00242e2","4.63107e2","9.4587564e-2","1.65250e1","1.0123360e-1","1.44947e1","1.3461303e1","3800681","1917997","","2016-10-10T16:40:19.841129",""
"5.14112e1","1.00286e2","4.62814e2","9.4586372e-2","1.65153e1","1.0123383e-1","1.44925e1","1.3468017e1","3800900","1917987","","2016-10-10T16:40:22.831300",""
"5.14112e1","1.00264e2","4.62970e2","9.4588279e-2","1.65201e1","1.0123336e-1","1.44935e1","1.3468017e1","3801103","1918121","","2016-10-10T16:40:25.815796",""
"5.14112e1","1.00264e2","4.62984e2","9.4590301e-2","1.65204e1","1.0123491e-1","1.44939e1","1.3468017e1","3800976","1918093","","2016-10-10T16:40:28.815325",""
"5.14112e1","1.00264e2","4.62961e2","9.4587087e-2","1.65207e1","1.0123598e-1","1.44941e1","1.3474731e1","3800426","1918200","","2016-10-10T16:40:31.813511",""
"5.14112e1","1.00242e2","4.63092e2","9.4585418e-2","1.65254e1","1.0123550e-1","1.44951e1","1.3474731e1","3800718","1918024","","2016-10-10T16:50:34.857660",""
"5.14112e1","1.00264e2","4.62935e2","9.4583272e-2","1.65211e1","1.0123765e-1","1.44945e1","1.3474731e1","3800559","1918189","","2016-10-10T16:50:37.854090",""
"5.14112e1","1.00264e2","4.62939e2","9.4583864e-2","1.65212e1","1.0123813e-1","1.44946e1","1.3474731e1","3801133","1918086","","2016-10-10T16:50:40.837260",""
"5.14112e1","1.00256e2","4.63322e2","9.4631433e-2","1.65259e1","1.0125017e-1","1.44977e1","1.3447875e1","3800787","1918001","","2016-10-10T16:50:52.822932",""
"5.14112e1","1.00278e2","4.63180e2","9.4631433e-2","1.65213e1","1.0125124e-1","1.44968e1","1.3447875e1","3800745","1918011","","2016-10-10T16:50:55.826007",""
"5.14112e1","1.00278e2","4.63167e2","9.4629640e-2","1.65213e1","1.0125124e-1","1.44968e1","1.3468017e1","3800580","1918139","","2016-10-10T16:50:58.815812",""
"5.14112e1","1.00278e2","4.63175e2","9.4630832e-2","1.65217e1","1.0125291e-1","1.44972e1","1.3474731e1","3800931","1918101","","2016-10-10T16:51:01.817478",""
"5.14112e1","1.00278e2","4.63169e2","9.4629878e-2","1.65213e1","1.0125112e-1","1.44968e1","1.3474731e1","3800860","1918061","","2016-10-10T16:51:04.830720",""
"5.14112e1","1.00278e2","4.63171e2","9.4630117e-2","1.65212e1","1.0125076e-1","1.44967e1","1.3474731e1","3800840","1918001","","2016-10-10T16:51:07.822454",""
"5.14112e1","1.00278e2","4.63162e2","9.4628810e-2","1.65213e1","1.0125124e-1","1.44968e1","1.3468017e1","3800742","1918000","","2016-10-10T16:51:10.818720",""
"5.14112e1","1.00278e2","4.63184e2","9.4632024e-2","1.65215e1","1.0125231e-1","1.44970e1","1.3461303e1","3800908","1918135","","2016-10-10T16:51:13.810895",""
"5.14112e1","1.00256e2","4.63345e2","9.4634771e-2","1.65265e1","1.0125291e-1","1.44983e1","1.3468017e1","3800682","1918014","","2016-10-10T16:51:16.803466",""
"5.14112e1","1.00256e2","4.63319e2","9.4630956e-2","1.65263e1","1.0125184e-1","1.44980e1","1.3454589e1","3800600","1918090","","2016-10-10T16:51:19.809405",""
"5.14112e1","1.00256e2","4.63658e2","9.4680070e-2","1.65290e1","1.0126328e-1","1.45006e1","1.3434448e1","3801135","1918151","","2016-10-10T17:01:28.827593",""
"5.14112e1","1.00256e2","4.63647e2","9.4678401e-2","1.65287e1","1.0126197e-1","1.45003e1","1.3434448e1","3801123","1918030","","2016-10-10T17:01:31.831599",""
"5.14112e1","1.00256e2","4.63652e2","9.4679117e-2","1.65284e1","1.0126090e-1","1.45000e1","1.3447875e1","3800885","1918021","","2016-10-10T17:01:34.831677",""
"5.14112e1","1.00256e2","4.63646e2","9.4678277e-2","1.65284e1","1.0126090e-1","1.45000e1","1.3454589e1","3801322","1918070","","2016-10-10T17:01:37.828950",""
"5.14112e1","1.00278e2","4.63520e2","9.4680662e-2","1.65235e1","1.0126054e-1","1.44988e1","1.3454589e1","3800729","1917994","","2016-10-10T17:01:40.822420",""
"5.14112e1","1.00278e2","4.63522e2","9.4680900e-2","1.65235e1","1.0126054e-1","1.44988e1","1.3454589e1","3800803","1918088","","2016-10-10T17:01:43.816029",""
"5.14112e1","1.00278e2","4.63511e2","9.4679355e-2","1.65234e1","1.0126006e-1","1.44987e1","1.3461303e1","3800440","1917974","","2016-10-10T17:01:46.817364",""
"5.14112e1","1.00278e2","4.63536e2","9.4683046e-2","1.65237e1","1.0126161e-1","1.44991e1","1.3454589e1","3801141","1918102","","2016-10-10T17:01:49.814475",""
"5.14112e1","1.00278e2","4.63521e2","9.4680786e-2","1.65233e1","1.0125994e-1","1.44987e1","1.3468017e1","3800722","1918008","","2016-10-10T17:01:52.806729",""
"5.14112e1","1.00278e2","4.63530e2","9.4682092e-2","1.65229e1","1.0125803e-1","1.44983e1","1.3474731e1","3801050","1918052","","2016-10-10T17:01:55.812251",""
"5.14112e1","1.00278e2","4.63540e2","9.4683523e-2","1.65224e1","1.0125613e-1","1.44979e1","1.3468017e1","3800898","1918049","","2016-10-10T17:01:58.814032",""
"5.14112e1","1.00256e2","4.63675e2","9.4682455e-2","1.65277e1","1.0125803e-1","1.44994e1","1.3481445e1","3800467","1918123","","2016-10-10T17:02:01.820172",""
"5.14112e1","1.00256e2","4.63627e2","9.4675540e-2","1.65290e1","1.0126352e-1","1.45006e1","1.3474731e1","3800742","1918192","","2016-10-10T17:12:10.928912",""
"5.14112e1","1.00300e2","4.63338e2","9.4674940e-2","1.65195e1","1.0126399e-1","1.44985e1","1.3474731e1","3800755","1918051","","2016-10-10T17:12:13.922854",""
"5.14112e1","1.00256e2","4.63650e2","9.4678878e-2","1.65294e1","1.0126507e-1","1.45010e1","1.3474731e1","3801198","1917968","","2016-10-10T17:12:16.923313",""
"5.14112e1","1.00278e2","4.63514e2","9.4679832e-2","1.65238e1","1.0126197e-1","1.44992e1","1.3474731e1","3800977","1917989","","2016-10-10T17:12:19.919391",""
"5.14112e1","1.00278e2","4.63506e2","9.4678640e-2","1.65241e1","1.0126316e-1","1.44994e1","1.3447875e1","3800532","1918096","","2016-10-10T17:12:22.909825",""
"5.14112e1","1.00256e2","4.63670e2","9.4681739e-2","1.65288e1","1.0126245e-1","1.45004e1","1.3454589e1","3801031","1918044","","2016-10-10T17:12:25.901967",""
"5.14112e1","1.00256e2","4.63656e2","9.4679832e-2","1.65290e1","1.0126340e-1","1.45006e1","1.3447875e1","3800676","1918129","","2016-10-10T17:12:28.907475",""
"5.14112e1","1.00256e2","4.63635e2","9.4676733e-2","1.65290e1","1.0126340e-1","1.45006e1","1.3447875e1","3800488","1918089","","2016-10-10T17:12:31.894589",""
"5.14112e1","1.00256e2","4.63641e2","9.4677562e-2","1.65291e1","1.0126388e-1","1.45007e1","1.3447875e1","3801002","1918116","","2016-10-10T17:12:34.881408",""
